sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1f4491b-cf446195,ERD-only,0.6091011882156376,0.4692562586602197,0.9884138445883086,0.32030765056972327,2910,1900,1791,109,1119,201,1,0.5,1,0,0.5,0.0,201,99.5,0,0.0,0,0.0,26.06,122.07,48.154,88.538,1241.73,19.216,497.11,10.699,276.42,9.518,245.99,49.2,50.1,47.9,49.0,50.1,43.8,14.6,26.3,4818.0,4855,199
b1f4491b-d8d1459c,ERD-only,0.6853332926036795,0.5294879418867163,0.9828321813323392,0.3624799525711492,1508,1123,1050,73,458,202,1,0.49,1,0,0.49,0.0,202,99.51,0,0.0,0,0.0,26.88,124.678,46.977,88.308,1250.48,18.722,498.29,10.588,281.52,9.385,249.64,49.2,50.0,47.9,48.6,50.0,40.0,14.8,25.6,4827.0,4855,207
b1f4491b-dd8dfed5,ERD-only,0.5761767835001872,0.4652181402973629,0.9892156308219647,0.3003622751603414,2330,1424,1356,68,974,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.61,123.782,42.393,90.022,1118.13,18.957,499.59,10.586,278.75,9.411,247.89,49.1,50.1,47.8,48.4,50.1,32.2,14.6,26.1,4816.0,4849,204
b1f6c103-5ce1f3c6,ERD-only,0.40645507339177855,0.31833738696724684,0.9882018546126352,0.2140570154634285,762,332,313,19,449,104,75,41.9,75,0,41.9,0.0,104,58.1,0,0.0,0,0.0,16.92,90.085,44.57,89.814,745.84,16.122,268.26,10.936,181.77,8.915,148.25,48.7,49.8,47.8,49.8,49.8,33.6,18.4,21.0,4812.0,4832,129
b1f6c103-8b75ea3e,ERD-only,0.42712572877596944,0.32106413348588947,0.9936646857423476,0.21833363024468078,2420,1067,1040,27,1380,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,26.8,126.682,39.59,89.768,1050.37,18.974,502.73,10.616,281.17,9.427,249.72,49.1,49.9,47.8,48.7,49.9,25.6,14.2,26.3,4818.0,4837,206
b1f6c103-b00e8aad,ERD-only,0.4948480567241641,0.3950121571298601,0.9968424573362682,0.25369436211935575,2271,1158,1127,31,1144,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,27.15,127.701,46.273,88.538,1248.8,18.689,503.31,10.575,284.54,9.38,252.44,49.2,50.0,47.8,48.5,50.0,40.3,14.6,25.7,4834.0,4858,208
b1f85377-44885085,ERD-only,0.6401280031815886,0.4715599094861969,0.9628109198860086,0.36854176352084306,1434,1125,943,182,491,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.2,122.574,37.934,88.502,982.88,18.943,492.68,10.662,277.04,9.454,245.74,49.0,50.1,47.9,49.1,50.1,22.7,14.5,26.2,4837.0,4855,202
b1fbaab8-68db7df7,ERD-only,0.6807295623028606,0.5718524843910969,0.9987334020857129,0.3484256565213127,1108,773,755,18,353,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,25.94,122.666,48.325,89.796,1243.62,19.016,488.37,10.789,276.83,9.511,244.08,49.2,50.2,48.0,48.9,50.2,41.4,14.6,26.1,4819.0,4843,198
b1fbf878-b31a8293,ERD-only,0.5237324483055141,0.4062181971467127,0.9908253184754643,0.27172233654631234,2215,1222,1170,52,1045,201,0,0.0,0,0,0.0,0.0,201,100.0,0,0.0,0,0.0,26.58,125.819,43.115,85.736,1132.1,19.091,501.87,10.703,281.14,9.475,248.93,49.3,50.2,48.0,48.8,50.2,32.6,14.4,26.3,4829.0,4849,203
b1fc95c9-644e3c3f,ERD-only,0.7961554290838828,0.655090126285679,0.962901959189276,0.4562689504047226,1516,1475,1240,235,276,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,27.02,125.046,41.72,87.466,1117.55,18.815,503.52,10.554,282.2,9.347,250.02,49.2,50.0,47.9,48.5,50.0,31.1,14.4,25.8,4814.0,4837,208
b1fc95c9-cb2882c7,ERD-only,0.8227094507085345,0.6426326205464434,0.9667916160101726,0.45430068005669655,3158,3024,2675,349,483,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,27.8,127.874,45.314,88.04,1251.26,18.31,505.16,10.428,287.4,9.286,256.01,49.1,50.0,47.8,48.8,50.0,38.2,14.4,25.0,4825.0,4844,214
b1ff4656-0435391e,ERD-only,0.6983813750456086,0.5633050240427064,0.9863516572896319,0.3735216189730534,2561,1958,1809,149,752,194,8,3.96,8,0,3.96,0.0,194,96.04,0,0.0,0,0.0,26.05,121.646,42.492,87.008,1100.28,18.596,481.3,10.607,274.25,9.324,241.15,49.0,50.0,47.7,48.8,50.0,33.0,15.0,25.3,4830.0,4856,200
b1ff4656-94ee8536,ERD-only,0.6182113689646545,0.5263553235776592,0.9915567267049306,0.31611936446998795,1439,921,897,24,542,198,5,2.46,5,0,2.46,0.0,198,97.54,0,0.0,0,0.0,26.28,121.881,42.073,87.152,1095.92,18.869,491.35,10.644,276.88,9.378,244.01,49.1,50.0,47.8,48.5,50.0,31.4,14.9,25.8,4833.0,4855,202
