sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b21c68e6-65674a17,Vanilla,0.47717678220534804,0.305274104298153,0.9863725069322268,0.24939973620752365,1742,887,842,45,900,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,11.92,49.779,69.852,106.236,822.21,35.18,413.0,13.934,163.3,12.757,149.61,58.2,59.9,56.4,57.1,59.4,70.8,4.5,41.4,5969.0,5970,91
b21c68e6-65674a17,Adaptive,0.4814226328490461,0.2835791168428968,0.9531410975406747,0.27825785926503716,1742,1048,870,178,872,183,20,9.85,0,20,0.0,9.85,7,3.45,94,46.31,82,40.39,11.65,48.509,69.623,102.37,795.67,32.821,373.58,13.475,153.12,12.289,139.72,58.1,59.4,56.4,56.9,59.2,66.6,5.5,38.6,5993.0,5998,89
b21c86ac-0dc77d82,Vanilla,0.7086242242554328,0.5479723360907973,0.9944030157788782,0.3649272575900898,1832,1348,1305,43,527,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.14,49.418,72.772,103.566,865.04,34.634,412.92,13.684,162.91,12.591,149.97,58.3,59.5,56.5,57.2,59.5,71.6,4.6,40.9,5970.0,5970,95
b21c86ac-0dc77d82,Adaptive,0.7233210596947847,0.5435194634087712,0.9883697066230318,0.37493635636686223,1832,1398,1340,58,492,131,71,35.15,0,71,0.0,35.15,1,0.5,39,19.31,91,45.05,9.06,34.094,65.803,103.424,584.32,30.406,270.2,12.85,113.92,11.766,104.38,57.7,59.1,56.0,56.6,59.1,61.4,4.9,35.1,6005.0,6005,72
b21c86ac-2eb7ba16,Vanilla,0.757786165761767,0.6221410427293086,0.9908087399651719,0.39744072714448303,2889,2332,2207,125,682,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,12.61,53.25,67.752,105.124,835.06,33.638,414.66,13.488,165.98,12.425,152.97,57.9,58.9,56.2,56.9,58.9,65.8,4.5,39.5,5973.0,5973,95
b21c86ac-2eb7ba16,Adaptive,0.782757587902396,0.5682720806929394,0.9743182600986255,0.4403166535237366,2889,2660,2303,357,586,197,6,2.96,0,6,0.0,2.96,1,0.49,163,80.3,33,16.26,12.65,53.385,63.03,102.396,784.93,32.685,408.03,13.319,166.06,12.185,151.98,57.7,58.7,55.9,56.2,58.7,58.3,4.8,38.1,5992.0,5993,99
b21c86ac-71205084,Vanilla,0.6736263553752782,0.5233689579667676,0.9837922838758358,0.3546290791385916,1914,1392,1309,83,605,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.93,50.07,74.362,106.438,871.65,34.989,410.56,13.781,161.34,12.687,148.65,58.1,59.4,56.1,56.9,59.4,73.1,4.5,40.9,5965.0,5965,91
b21c86ac-71205084,Adaptive,0.7087246784560476,0.5176925700559494,0.9676344344022841,0.39721875760773856,1914,1601,1393,208,521,167,35,17.33,0,35,0.0,17.33,1,0.5,104,51.49,62,30.69,10.91,44.783,74.275,103.168,797.69,32.175,345.7,13.188,141.48,12.15,130.41,57.9,58.8,56.2,56.7,59.5,71.2,4.7,37.5,5991.0,5992,83
b21d5efb-5e2cd743,Vanilla,0.29132397122411935,0.2047822972913939,0.9679878001097548,0.1589366255144033,1350,450,405,45,945,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.39,49.07,75.576,107.082,843.07,36.389,406.51,14.099,157.26,13.016,145.26,58.5,60.0,56.6,57.4,60.0,74.5,4.4,42.9,5968.0,5969,86
b21d5efb-5e2cd743,Adaptive,0.10313170391505133,0.06374733222396275,0.9490954603722951,0.059830687830687825,1350,175,145,30,1205,38,164,81.19,161,3,79.7,1.49,3,1.49,22,10.89,13,6.44,9.95,45.405,34.905,96.726,340.92,11.184,110.61,12.338,120.18,8.57,83.71,54.9,57.2,55.5,57.5,57.5,12.8,24.9,17.2,5994.0,5998,76
