sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1df722f-57d21f3f,Adaptive,0.578217252368396,0.36877430023322894,0.8698422901268138,0.39217153014368245,1935,1884,1218,666,717,129,73,36.14,0,73,0.0,36.14,1,0.5,89,44.06,39,19.31,8.54,34.816,45.181,106.302,374.2,31.52,260.14,13.054,107.5,11.823,97.43,58.6,59.4,56.7,57.2,59.4,37.7,4.7,35.8,4804.0,4804,65
b1df722f-5bcc3db7,Adaptive,0.47688481346980904,0.2652814474393398,0.748375023264786,0.37122517833044144,1365,1520,798,722,567,139,63,31.19,0,63,0.0,31.19,1,0.5,102,50.5,36,17.82,9.03,36.735,45.225,100.112,395.49,31.95,279.99,13.151,115.03,11.944,104.54,58.9,59.7,57.1,57.5,59.6,40.8,4.8,36.8,4806.0,4807,69
b1e0c01d-dd9e6e2f,Adaptive,0.670913796714647,0.42608702652727504,0.936752145694786,0.40777277871462975,2054,1861,1440,421,614,134,68,33.66,0,68,0.0,33.66,1,0.5,92,45.54,41,20.3,8.94,35.339,42.846,101.688,370.2,31.477,272.59,13.088,113.04,11.839,102.33,59.1,60.5,57.2,57.7,60.5,37.9,4.7,36.3,4806.0,4806,68
b1e1a7b8-0aec80e8,Adaptive,0.6151131914260474,0.40660209022691357,0.9417510993316213,0.36174197477745856,1982,1569,1279,290,703,126,77,37.93,0,77,0.0,37.93,1,0.49,86,42.36,39,19.21,8.94,33.57,49.392,103.168,425.63,29.854,261.2,12.717,110.91,11.54,100.75,58.9,59.7,57.2,58.0,59.7,44.1,4.9,34.0,4813.0,4818,68
b1e1a7b8-65ec7612,Adaptive,0.633420860483354,0.4149799582774235,0.922453688179728,0.38716058934782893,1860,1626,1253,373,607,135,67,33.17,0,67,0.0,33.17,1,0.5,98,48.51,36,17.82,9.44,36.181,62.714,101.422,578.24,30.267,280.04,12.78,117.91,11.617,107.27,59.0,59.9,57.2,58.0,59.9,58.4,5.0,34.2,4817.0,4817,74
b1e1a7b8-a7426a97,Adaptive,0.601615754686706,0.4261956407113175,0.951395306739312,0.35877571784114987,1838,1431,1142,289,696,139,64,31.53,0,64,0.0,31.53,1,0.49,100,49.26,38,18.72,9.34,36.912,73.039,106.598,666.92,31.417,287.49,13.12,119.83,11.923,108.95,59.3,60.5,57.3,58.2,60.5,68.9,4.8,35.7,4819.0,4820,71
b1e1a7b8-b397c445,Adaptive,0.5112390899322709,0.343077405081459,0.9263202800318514,0.31393503130185396,1561,1103,843,260,718,125,77,38.12,0,77,0.0,38.12,1,0.5,75,37.13,49,24.26,8.52,33.012,66.861,103.898,553.01,31.104,256.17,13.105,107.64,11.854,97.42,59.4,60.4,57.3,57.8,60.4,64.4,4.9,35.2,4815.0,4815,63
b1e2346e-c5f98707,Adaptive,0.11644528171613498,0.07993465423758893,0.819830516511332,0.08119790058660079,369,79,50,29,319,25,115,82.14,90,25,64.29,17.86,4,2.86,0,0.0,21,15.0,6.18,39.529,39.118,87.422,236.07,10.68,63.6,12.015,72.04,8.377,50.13,56.6,58.3,57.1,58.7,59.6,19.5,21.4,14.9,4817.0,4822,47
b1e3e9f5-92377424,Adaptive,0.8170538365884015,0.5956761552021945,0.9605782328731688,0.46098633604353856,3358,3298,2836,462,522,134,69,33.99,0,69,0.0,33.99,1,0.49,105,51.72,28,13.79,10.86,42.047,61.343,103.094,652.77,27.109,287.63,12.111,128.34,10.978,116.38,58.1,58.8,56.5,57.4,58.8,54.0,5.1,30.8,4824.0,4833,82
b1e62c91-eca210a9,Adaptive,0.5519768741955544,0.36864727142862197,0.9417030074224165,0.32989577122247593,1571,1138,906,232,665,105,76,41.99,16,60,8.84,33.15,2,1.1,66,36.46,37,20.44,8.1,36.641,55.401,99.23,436.24,27.616,217.26,12.675,99.26,11.223,88.0,58.0,59.0,56.3,57.5,59.0,50.5,7.4,32.0,4832.0,4836,60
